1 3 5 -14.0
0 2 5 14.0
1 2 4 -14.0
0 2 3 14.0
1 3 2 -14.0
0 5 4 14.0
1 5 5 -14.0
0 4 5 14.0
1 3 6 -14.0
0 4 6 14.0
1 5 2 -0.5
0 2 2 2.65
1 6 4 -3.54
0 2 7 2.47
1 5 6 -2.67
0 5 3 1.92
1 4 2 -0.88
0 6 5 0.45
1 4 7 -0.67
0 3 7 -0.05
1 1 7 -0.15
0 3 1 1.44
1 1 3 -1.66
0 4 1 1.34
1 1 5 -2.3
0 6 7 2.83
1 1 4 -3.68
0 5 1 4.1
1 2 0 -3.99
0 6 2 4.98
1 6 3 -4.88
0 2 6 5.23
1 3 0 -6.03
0 7 4 6.11
1 7 2 -6.37
0 7 3 7.32
1 7 5 -7.34
0 0 2 8.18
1 0 3 -9.13
0 6 1 10.32
1 4 0 -10.77
0 5 0 8.87
1 2 1 -8.44
0 7 1 64
1 0 1 -64
0 7 6 14.0
1 7 0 -14.0
0 6 0 14.0
1 7 7 -14.0
0 0 4 14.0
1 0 5 -14.0
0 1 6 14.0
1 5 7 -14.0
0 6 6 14.0
1 0 6 -14.0
0 0 7 14.0
0 0 0 14.0
0 1 0 14.0
1 1 1 -14.0
0 1 2 14.0
