1 3 5 -18.0
0 2 3 18.0
1 3 2 -18.0
0 4 5 18.0
1 5 4 -18.0
0 2 2 18.0
1 5 3 -18.0
0 2 5 18.0
1 2 4 -18.0
0 1 3 18.0
1 4 6 -18.0
0 5 6 18.0
1 2 6 -18.0
0 5 7 18.0
1 1 4 -18.0
0 1 2 18.0
1 4 2 -0.9
0 0 5 2.03
1 3 6 -3.85
0 5 5 3.17
1 4 7 -3.65
0 1 5 4.34
1 2 1 -4.95
0 3 1 6.77
1 6 4 -8.15
0 2 7 9.43
1 0 4 -10.13
0 0 3 11.13
1 6 5 -12.59
0 3 7 13.88
1 2 0 -13.84
0 6 7 12.79
1 0 6 -14.66
0 6 6 18.54
1 0 2 -19.03
0 1 1 20.27
1 1 0 -23.52
0 0 0 24.91
1 0 1 -23.77
0 3 0 22.2
1 1 7 -21.98
0 0 7 19.59
1 1 6 -17.56
0 6 2 64
1 5 2 -64
0 4 1 18.0
1 7 2 -18.0
0 7 3 18.0
1 6 3 -18.0
0 7 1 18.0
1 7 7 -18.0
0 6 1 18.0
1 7 0 -18.0
0 7 4 18.0
1 4 0 -18.0
0 5 1 18.0
1 6 0 -18.0
0 5 0 18.0
1 7 5 -18.0
0 7 6 18.0
