1 3 5 12.0
0 2 3 -12.0
1 5 2 12.0
0 5 3 -12.0
1 4 2 12.0
0 4 5 -12.0
1 2 5 12.0
0 5 5 -12.0
1 2 4 12.0
0 1 4 -12.0
1 1 3 12.0
0 2 6 -12.0
1 3 6 12.0
0 1 5 -12.0
1 0 4 12.0
0 3 2 -12.0
1 2 2 12.0
0 0 2 1.0
1 6 3 -3.84
0 1 2 1.42
1 2 7 0.95
0 5 1 -1.83
1 0 5 2.98
0 6 4 -2.11
1 4 1 2.42
0 4 0 -3.33
1 0 3 2.38
0 3 1 -3.42
1 4 6 2.66
0 4 7 -3.02
1 2 1 4.04
0 0 6 -4.73
1 5 4 5.38
0 3 7 -5.55
1 5 7 4.51
0 5 6 -5.0
1 6 7 5.57
0 6 2 -5.67
1 5 0 5.05
0 2 0 -5.37
1 3 0 4.98
0 6 1 -5.59
1 6 5 5.71
0 7 5 -64
1 1 0 64
0 0 1 -12.0
1 1 7 12.0
0 6 6 -12.0
1 7 7 12.0
0 7 6 -12.0
1 7 4 12.0
0 7 3 -12.0
1 7 0 12.0
0 6 0 -12.0
1 7 1 12.0
0 7 2 -12.0
1 1 6 12.0
0 0 0 -12.0
1 1 1 12.0
