1 3 5 -10.0
0 2 3 10.0
1 3 2 -10.0
0 4 5 10.0
1 5 4 -10.0
0 2 2 10.0
1 5 3 -10.0
0 2 5 10.0
1 2 4 -10.0
0 1 3 10.0
1 1 4 -10.0
0 1 2 10.0
1 4 2 -10.0
0 0 5 10.0
1 2 1 -10.0
0 3 1 10.0
1 2 0 -10.0
0 4 0 10.0
1 5 6 -0.23
0 1 5 3.09
1 3 6 0.48
0 4 7 -0.45
1 2 7 0.41
0 4 6 -1.39
1 2 6 2.7
0 5 5 -0.55
1 3 0 -1.13
0 5 1 1.36
1 4 1 0.04
0 1 0 0.3
1 6 0 0.15
0 5 7 -0.45
1 1 6 -0.68
0 3 7 0.9
1 6 7 -2.54
0 5 2 3.71
1 6 4 -4.11
0 6 2 2.25
1 7 2 -2.74
0 6 3 3.79
1 6 5 -4.59
0 7 4 3.8
1 7 3 -4.44
0 7 1 64
1 0 2 -64
0 0 7 10.0
1 0 3 -10.0
0 0 1 10.0
1 0 0 -10.0
0 1 1 10.0
1 6 1 -10.0
0 7 0 10.0
1 5 0 -10.0
0 0 4 10.0
1 0 6 -10.0
0 1 7 10.0
0 7 7 10.0
0 7 5 10.0
1 7 6 -10.0
0 6 6 10.0
