1 3 5 10.0
0 2 5 -10.0
1 2 4 10.0
0 2 3 -10.0
1 3 2 10.0
0 4 2 -10.0
1 2 2 10.0
0 5 4 -10.0
1 5 3 10.0
0 3 1 -10.0
1 5 2 10.0
0 1 3 -10.0
1 5 5 2.37
0 3 6 -2.56
1 1 4 2.63
0 6 3 -2.02
1 6 4 2.01
0 4 5 -1.58
1 6 5 0.24
0 1 2 -0.34
1 0 3 0.22
0 4 1 -0.02
1 4 6 -0.89
0 2 1 0.59
1 5 6 0.27
0 2 6 -0.47
1 6 2 -0.28
0 0 5 -1.34
1 0 4 1.77
0 0 2 -2.19
1 1 5 3.24
0 7 3 -4.33
1 7 2 5.39
0 7 1 -4.8
1 4 7 4.44
0 2 7 -4.75
1 3 7 5.71
0 7 4 -4.96
1 1 7 5.27
0 0 6 -5.71
1 5 1 5.31
0 7 5 -4.66
1 4 0 5.77
0 6 7 -64
1 3 0 64
0 2 0 -10.0
1 1 6 10.0
0 6 1 -10.0
1 7 0 10.0
0 6 0 -10.0
1 5 0 10.0
0 0 7 -10.0
1 5 7 10.0
0 6 6 -10.0
1 7 7 10.0
1 0 1 10.0
0 0 0 -10.0
1 7 6 10.0
0 1 1 -10.0
1 1 0 10.0
