1 3 5 16.0
0 2 3 -16.0
1 5 2 16.0
0 5 3 -16.0
1 4 2 16.0
0 4 5 -16.0
1 3 2 16.0
0 5 1 -16.0
1 6 2 16.0
0 2 4 -16.0
1 4 1 16.0
0 6 3 -16.0
1 5 4 0.74
0 5 5 -0.24
1 4 6 -0.12
0 2 2 1.44
1 7 4 -2.06
0 5 0 1.63
1 3 0 -1.73
0 7 3 1.59
1 7 2 -2.84
0 6 5 3.63
1 3 1 -2.65
0 2 6 2.42
1 2 5 -2.51
0 2 0 3.13
1 4 0 -0.75
0 2 1 -1.35
1 7 5 1.62
0 3 6 -2.45
1 3 7 2.68
0 5 6 -2.38
1 6 7 2.79
0 5 7 -4.77
1 4 7 6.48
0 2 7 -5.09
1 1 7 2.27
0 7 1 -3.79
1 6 4 3.02
0 7 6 -3.25
1 1 5 3.66
0 0 5 -3.29
1 1 4 4.41
0 0 4 -64
1 1 3 64
0 0 3 -16.0
1 1 1 16.0
0 1 2 -16.0
1 0 1 16.0
0 1 6 -16.0
1 6 1 16.0
0 7 0 -16.0
1 6 0 16.0
0 6 6 -16.0
1 7 7 16.0
0 0 2 -16.0
1 0 0 16.0
0 1 0 -16.0
1 0 6 16.0
0 0 7 -16.0
