1 3 5 -28.0
0 2 3 28.0
1 2 2 -28.0
0 4 5 28.0
1 2 4 -28.0
0 3 6 28.0
1 5 3 -28.0
0 4 2 28.0
1 5 4 -2.19
0 2 5 4.22
1 3 7 -10.75
0 6 5 -3.6
1 2 6 -8.57
0 2 7 3.14
1 5 6 -12.2
0 4 7 0.71
1 5 5 -10.8
0 4 6 0.23
1 3 2 -10.23
0 1 3 5.81
1 1 4 -6.13
0 1 7 -2.63
1 1 2 -10.06
0 0 4 -0.88
1 6 7 -8.39
0 1 5 4.59
1 5 2 -12.79
0 6 3 5.89
1 6 4 -11.95
0 7 3 2.54
1 7 2 -8.01
0 6 2 1.95
1 6 6 -7.58
0 0 3 3.25
1 0 6 -17.13
0 5 1 10.58
1 6 0 -22.05
0 4 0 18.04
1 1 6 -30.38
0 7 1 22.02
1 0 5 -32.5
0 0 7 35.73
1 7 4 -23.73
0 7 5 64
1 0 2 -64
0 0 1 28.0
1 1 1 -28.0
0 4 1 28.0
1 3 1 -28.0
0 3 0 28.0
1 2 1 -28.0
0 0 0 28.0
1 1 0 -28.0
0 2 0 28.0
1 6 1 -28.0
0 5 7 28.0
1 7 7 -28.0
0 5 0 28.0
1 7 0 -28.0
0 7 6 28.0
