1 3 5 -40.0
0 2 5 40.0
1 2 4 -40.0
0 4 5 40.0
1 5 2 -40.0
0 1 3 40.0
1 5 4 -40.0
0 2 3 2.76
1 4 6 -12.2
0 4 2 0.87
1 2 6 -9.88
0 2 7 -0.78
1 3 2 -6.48
0 4 1 -2.73
1 2 1 -4.19
0 5 1 1.61
1 4 0 -7.89
0 5 0 -0.96
1 6 0 -3.98
0 3 6 10.02
1 1 2 -12.68
0 5 7 7.99
1 1 5 -15.52
0 1 4 10.95
1 4 7 -20.84
0 3 7 19.23
1 0 3 -23.33
0 2 2 24.79
1 0 4 -35.91
0 2 0 26.05
1 3 1 -34.51
0 5 5 30.38
1 5 6 -33.94
0 3 0 31.61
1 1 0 -40.17
0 0 6 44.84
1 0 5 -41.68
0 0 2 40.5
1 1 6 -45.55
0 0 1 43.34
1 1 1 -52.76
0 0 7 47.6
1 1 7 -45.51
0 6 3 64
1 6 7 -64
0 7 7 40.0
1 5 3 -40.0
0 0 0 40.0
1 7 3 -40.0
0 6 2 40.0
1 7 2 -40.0
0 7 0 40.0
1 6 4 -40.0
0 7 5 40.0
1 7 4 -40.0
0 7 1 40.0
1 6 1 -40.0
0 6 5 40.0
1 6 6 -40.0
0 7 6 40.0
