1 3 5 -14.0
0 2 5 14.0
1 2 4 -14.0
0 4 5 14.0
1 2 6 -14.0
0 3 2 14.0
1 4 6 -14.0
0 3 6 14.0
1 5 4 -14.0
0 5 5 14.0
1 5 6 -4.26
0 6 3 4.2
1 3 7 -4.3
0 6 5 5.2
1 7 5 -4.52
0 5 7 4.27
1 5 3 -4.57
0 7 4 3.23
1 6 4 -3.95
0 4 7 5.04
1 7 3 -6.49
0 2 7 5.48
1 4 2 -5.11
0 1 7 5.85
1 5 2 -6.39
0 1 5 6.8
1 2 2 -7.67
0 1 3 8.0
1 1 4 -8.98
0 2 3 6.82
1 0 5 -6.45
0 7 2 6.77
1 7 1 -5.39
0 6 2 5.17
1 0 2 -6.28
0 5 1 6.27
1 4 1 -5.03
0 2 1 3.39
1 5 0 -3.8
0 3 1 4.03
1 1 2 -4.39
0 4 0 3.78
1 7 6 -3.91
0 6 0 64
1 1 0 -64
0 2 0 14.0
1 1 1 -14.0
0 0 4 14.0
1 0 3 -14.0
0 0 0 14.0
1 3 0 -14.0
0 0 1 14.0
1 1 6 -14.0
0 0 7 14.0
1 7 0 -14.0
0 6 1 14.0
0 0 6 14.0
0 6 6 14.0
1 6 7 -14.0
0 7 7 14.0
