1 3 5 12.0
0 2 3 -12.0
1 5 2 12.0
0 5 3 -12.0
1 4 2 12.0
0 4 5 -12.0
1 2 5 12.0
0 3 6 -12.0
1 2 4 12.0
0 3 2 -12.0
1 5 5 12.0
0 3 1 -12.0
1 4 1 0.94
0 1 5 -0.94
1 5 4 5.53
0 6 2 -10.02
1 2 0 4.16
0 6 3 -15.31
1 1 3 3.66
0 1 4 -14.77
1 4 6 4.0
0 5 0 -10.06
1 2 7 1.57
0 2 1 -17.63
1 2 2 2.16
0 0 4 -10.3
1 2 6 3.06
0 5 7 -14.97
1 4 7 7.16
0 5 1 -6.96
1 7 3 -4.16
0 5 6 -1.91
1 0 5 -6.28
0 7 4 -2.12
1 7 5 1.13
0 6 4 -5.2
1 0 2 1.32
0 0 6 -2.73
1 3 0 -7.56
0 7 2 6.79
1 7 1 -7.69
0 0 3 -0.55
1 0 7 2.56
0 4 0 -64
1 6 0 64
0 3 7 -12.0
1 6 5 12.0
0 6 6 -12.0
1 1 2 12.0
0 1 1 -12.0
1 0 1 12.0
0 0 0 -12.0
1 6 7 12.0
0 7 7 -12.0
1 7 6 12.0
0 7 0 -12.0
1 1 0 12.0
0 1 7 -12.0
1 1 6 12.0
0 6 1 -12.0
