1 3 5 12.0
0 2 3 -12.0
1 5 2 12.0
0 5 3 -12.0
1 4 2 12.0
0 4 5 -12.0
1 2 5 12.0
0 3 6 -12.0
1 2 4 12.0
0 3 2 -12.0
1 5 5 12.0
0 3 1 -12.0
1 5 4 12.0
0 4 6 -12.0
1 4 7 3.91
0 6 3 -7.13
1 5 6 1.59
0 1 4 -1.44
1 0 3 -6.12
0 5 1 -8.68
1 1 3 2.35
0 2 6 -9.02
1 6 4 -5.29
0 1 5 -3.54
1 1 7 -7.22
0 7 5 -4.26
1 0 4 -5.28
0 0 2 -4.05
1 1 2 -4.58
0 0 5 -3.94
1 6 2 -4.54
0 6 5 -4.19
1 7 4 -7.7
0 7 3 -1.38
1 2 2 -8.44
0 0 1 -5.31
1 4 1 -3.59
0 4 0 -12.13
1 2 1 1.73
0 3 0 -16.48
1 6 6 1.3
0 7 6 -8.45
1 1 6 4.53
0 3 7 -64
1 2 7 64
0 7 7 -12.0
1 6 1 12.0
0 1 1 -12.0
1 7 2 12.0
0 6 7 -12.0
1 5 7 12.0
0 7 0 -12.0
1 5 0 12.0
0 0 7 -12.0
1 0 6 12.0
0 6 0 -12.0
1 7 1 12.0
1 0 0 12.0
0 1 0 -12.0
1 2 0 12.0
