1 3 5 2.0
0 2 3 -2.0
1 5 2 2.0
0 5 3 -2.0
1 4 2 2.0
0 4 5 -2.0
1 3 2 2.0
0 5 1 -2.0
1 6 2 2.0
0 5 4 -2.0
1 6 3 2.0
0 2 2 -2.0
1 4 1 2.0
0 5 0 -2.0
1 5 6 2.0
0 4 6 -2.0
1 5 5 2.0
0 7 2 -2.0
1 3 1 2.0
0 4 0 -2.0
1 2 0 2.0
0 7 3 -2.0
1 6 4 2.0
0 6 5 4.31
1 4 7 1.55
0 3 6 1.7
1 7 6 -6.65
0 7 5 5.36
1 6 6 -16.01
0 2 5 1.98
1 2 4 -14.09
0 2 6 3.61
1 1 5 -7.48
0 1 6 -2.88
1 3 7 -4.27
0 3 0 -1.63
1 1 4 0.75
0 7 7 -10.54
1 6 0 2.51
0 6 1 -15.58
1 0 7 7.91
0 5 7 -7.69
1 1 3 2.51
0 1 1 -64
1 1 2 64
0 0 1 -2.0
1 0 0 2.0
0 1 0 -2.0
1 7 0 2.0
0 7 1 -2.0
1 0 2 2.0
0 2 1 -2.0
1 7 4 2.0
0 0 4 -2.0
1 0 3 2.0
0 6 7 -2.0
1 0 5 2.0
0 1 7 -2.0
1 2 7 2.0
0 0 6 -2.0
