1 3 5 10.0
0 2 3 -10.0
1 3 2 10.0
0 4 5 -10.0
1 5 4 10.0
0 2 2 -10.0
1 5 3 10.0
0 2 5 -10.0
1 2 4 10.0
0 1 3 -10.0
1 5 6 10.0
0 3 1 -7.98
1 2 6 -5.24
0 4 6 -5.89
1 4 7 -1.73
0 5 7 -3.38
1 6 7 -4.11
0 5 5 2.11
1 1 4 -3.22
0 6 4 -6.48
1 4 2 3.66
0 1 5 -6.24
1 3 0 -4.79
0 4 0 -5.39
1 2 0 -1.96
0 3 7 -1.78
1 6 5 -8.08
0 1 0 0.19
1 6 6 -3.56
0 6 3 -4.06
1 7 5 -6.26
0 7 7 -2.59
1 7 6 -4.48
0 2 1 -4.45
1 5 2 -0.73
0 7 4 -5.78
1 7 3 -7.28
0 6 2 -5.73
1 4 1 1.82
0 5 0 -5.49
1 6 1 -2.27
0 6 0 -3.08
1 5 1 -1.65
0 7 2 -64
1 0 3 64
0 0 4 -10.0
1 0 2 10.0
0 1 2 -10.0
1 7 0 10.0
0 7 1 -10.0
1 0 0 10.0
0 0 1 -10.0
1 0 5 10.0
1 3 6 10.0
0 2 7 -10.0
1 1 1 10.0
0 1 6 -10.0
1 0 6 10.0
1 0 7 10.0
1 1 7 10.0
