1 3 5 50.0
0 2 3 -50.0
1 5 2 50.0
0 5 3 -50.0
1 4 2 50.0
0 4 5 -50.0
1 3 2 50.0
0 4 1 -50.0
1 2 2 50.0
0 2 4 -50.0
1 5 0 50.0
0 5 1 -50.0
1 6 3 50.0
0 6 2 -50.0
1 7 2 2.59
0 2 5 -4.66
1 1 5 -6.94
0 1 3 -2.69
1 4 0 -2.72
0 3 1 -3.34
1 1 2 2.47
0 7 3 -7.56
1 6 4 0.52
0 7 5 -10.79
1 2 1 8.53
0 3 0 -14.79
1 2 0 16.55
0 0 1 -28.77
1 7 4 21.29
0 0 6 -30.37
1 6 5 23.63
0 5 5 -35.37
1 1 4 26.11
0 1 1 -33.45
1 5 4 18.44
0 7 1 -25.26
1 2 6 23.08
0 0 4 -35.76
1 4 6 25.16
0 3 6 -40.27
1 1 0 32.63
0 4 7 -41.16
1 0 0 33.8
0 6 1 -64
1 0 2 64
0 5 6 -50.0
1 0 3 50.0
0 1 7 -50.0
1 0 5 50.0
1 6 6 50.0
0 5 7 -50.0
1 7 7 50.0
0 7 6 -50.0
1 7 0 50.0
1 6 0 50.0
1 0 7 50.0
1 3 7 50.0
0 2 7 -50.0
1 6 7 50.0
1 1 6 50.0
