1 3 5 -8.0
0 2 3 8.0
1 3 2 -8.0
0 4 5 8.0
1 5 4 -8.0
0 2 2 8.0
1 1 3 -8.0
0 2 4 8.0
1 2 5 -8.0
0 5 3 4.28
1 1 2 -2.98
0 2 6 3.91
1 5 2 -3.27
0 4 2 4.79
1 5 5 -5.13
0 3 1 4.45
1 2 1 -3.02
0 0 3 2.73
1 4 0 -3.64
0 4 1 4.3
1 3 0 -3.84
0 0 2 1.59
1 1 4 -1.8
0 1 5 2.29
1 1 1 -3.26
0 6 3 2.82
1 6 5 -2.93
0 6 4 3.6
1 3 6 -4.63
0 0 0 6.67
1 0 4 -7.59
0 6 2 7.5
1 0 5 -7.89
0 3 7 7.83
1 4 7 -5.82
0 5 7 6.89
1 2 7 -8.91
0 1 7 9.05
1 4 6 -9.95
0 2 0 9.03
1 5 1 -8.22
0 5 6 7.93
1 7 5 -6.84
0 7 4 64
1 7 3 -64
0 0 6 8.0
1 7 6 -8.0
0 7 1 8.0
1 0 1 -8.0
0 5 0 8.0
1 0 7 -8.0
0 1 0 8.0
1 6 7 -8.0
0 1 6 8.0
1 6 1 -8.0
0 6 0 8.0
0 6 6 8.0
1 7 2 -8.0
0 7 7 8.0
1 7 0 -8.0
