1 3 5 -12.0
0 2 5 12.0
1 2 4 -12.0
0 2 3 12.0
1 1 5 -12.0
0 4 5 12.0
1 3 2 -12.0
0 2 2 12.0
1 1 4 -4.73
0 4 2 3.63
1 5 5 -3.36
0 1 3 3.45
1 0 2 -2.89
0 3 6 1.22
1 1 2 -1.81
0 2 6 1.05
1 4 6 0.82
0 5 4 -1.43
1 2 7 3.45
0 6 5 -3.02
1 3 7 2.23
0 0 3 -1.99
1 0 4 2.17
0 5 7 -2.15
1 5 3 0.91
0 5 2 -0.75
1 3 1 0.71
0 2 0 -1.12
1 4 0 2.34
0 0 6 -3.08
1 0 5 2.3
0 0 1 -1.22
1 4 7 -0.24
0 1 7 2.15
1 5 1 -2.83
0 5 0 2.57
1 6 3 -1.24
0 7 4 -0.26
1 5 6 -0.16
0 6 2 1.27
1 6 4 -1.54
0 6 7 0.9
1 7 2 -1.03
0 3 0 64
1 7 5 -64
0 7 6 12.0
1 1 1 -12.0
0 0 0 12.0
1 4 1 -12.0
0 7 1 12.0
1 7 0 -12.0
0 6 1 12.0
1 6 0 -12.0
0 6 6 12.0
1 1 0 -12.0
0 2 1 12.0
1 1 6 -12.0
0 0 7 12.0
0 7 3 12.0
1 7 7 -12.0
