1 3 5 0.0
0 2 3 0.0
1 3 2 0.0
0 4 5 0.0
1 5 4 0.0
0 2 2 0.0
1 5 3 0.0
0 5 5 0.0
1 2 4 0.0
0 3 1 0.0
1 4 2 10.15
0 2 5 -10.8
1 1 4 10.91
0 0 5 -11.71
1 1 3 12.88
0 0 4 -12.23
1 4 1 12.34
0 1 2 -10.97
1 3 0 11.75
0 6 4 -12.46
1 2 1 11.17
0 6 3 -12.13
1 3 6 11.09
0 5 2 -11.73
1 5 1 12.84
0 2 6 -13.38
1 6 5 12.62
0 2 7 -13.27
1 4 6 13.39
0 5 6 -13.44
1 1 5 14.22
0 2 0 -14.23
1 0 2 12.14
0 4 0 -10.93
1 0 3 10.31
0 0 1 -9.95
1 5 0 8.05
0 1 1 -8.13
1 7 2 5.63
0 7 3 -7.45
1 7 4 6.8
0 6 1 -4.65
1 6 2 5.38
0 7 1 0
1 7 0 0
0 6 0 0.0
1 4 7 0.0
0 0 6 0.0
1 6 6 0.0
0 7 7 0.0
1 6 7 0.0
0 5 7 0.0
1 0 0 0.0
0 1 0 0.0
1 3 7 0.0
0 1 6 0.0
1 0 7 0.0
0 1 7 0.0
0 7 6 0.0
1 7 5 0.0
