1 3 5 0.0
0 2 5 0.0
1 2 4 0.0
0 4 5 0.0
1 3 6 0.0
0 1 4 0.0
1 1 5 0.0
0 3 7 0.0
1 5 3 0.0
0 2 2 0.0
1 1 3 0.0
0 4 2 0.0
1 4 6 0.0
0 4 7 0.0
1 5 4 -3.53
0 5 5 3.09
1 2 7 -7.78
0 1 7 7.13
1 5 2 -4.84
0 2 6 7.08
1 3 1 -21.03
0 2 3 12.76
1 1 2 -14.29
0 6 2 7.7
1 6 4 -15.28
0 2 1 2.55
1 5 6 -13.98
0 4 0 7.54
1 5 7 -8.69
0 6 7 13.96
1 1 6 -22.61
0 6 5 16.73
1 3 0 -20.19
0 7 5 9.13
1 4 1 -17.16
0 5 1 12.7
1 3 2 -16.77
0 6 3 4.09
1 5 0 -14.13
0 0 3 1.93
1 0 4 -12.82
0 0 7 4.05
1 0 2 -13.02
0 0 6 0
1 0 5 0
0 1 0 0.0
1 1 1 0.0
0 0 0 0.0
1 0 1 0.0
0 2 0 0.0
1 7 2 0.0
0 6 0 0.0
1 6 1 0.0
0 7 0 0.0
1 7 4 0.0
0 7 1 0.0
1 7 3 0.0
1 6 6 0.0
0 7 6 0.0
1 7 7 0.0
