1 3 5 10.0
0 2 3 -10.0
1 3 2 10.0
0 4 5 -10.0
1 5 4 10.0
0 2 2 -10.0
1 5 3 10.0
0 2 5 -10.0
1 2 4 10.0
0 1 3 -10.0
1 4 6 10.0
0 4 2 -10.0
1 3 6 10.0
0 5 2 -10.0
1 1 5 10.0
0 6 3 -10.0
1 1 4 10.0
0 6 5 -10.0
1 0 2 10.0
0 5 5 -10.0
1 1 2 10.0
0 0 3 -10.0
1 0 4 10.0
0 5 6 -10.0
1 6 4 10.0
0 4 7 -10.0
1 7 5 10.0
0 7 4 5.76
1 2 1 -13.27
0 7 6 6.8
1 3 7 -10.84
0 2 7 13.88
1 7 3 -10.36
0 7 2 12.38
1 5 7 -15.09
0 6 7 8.09
1 3 1 -10.16
0 5 1 6.66
1 4 1 -4.52
0 4 0 -5.73
1 1 1 -1.41
0 0 5 -9.49
1 2 6 5.41
0 1 6 -64
1 6 2 64
0 7 1 -10.0
1 3 0 10.0
0 2 0 -10.0
1 1 0 10.0
0 5 0 -10.0
1 0 7 10.0
0 0 0 -10.0
1 0 1 10.0
0 6 6 -10.0
1 7 7 10.0
0 1 7 -10.0
1 0 6 10.0
1 7 0 10.0
1 6 0 10.0
0 6 1 -10.0
