1 3 5 6.0
0 2 5 -6.0
1 2 4 6.0
0 4 5 -6.0
1 5 4 6.0
0 3 2 -6.0
1 4 2 6.0
0 1 4 -6.0
1 3 1 6.0
0 6 4 -6.0
1 3 6 6.0
0 4 6 0.34
1 6 5 -9.64
0 4 7 -2.02
1 5 5 -0.3
0 7 5 -3.81
1 2 7 3.37
0 2 2 -7.19
1 2 3 6.03
0 5 1 -18.92
1 5 2 11.62
0 6 2 -23.44
1 5 3 11.58
0 1 3 -18.62
1 2 6 15.36
0 5 6 -13.2
1 5 0 2.66
0 4 1 -11.8
1 1 5 0.89
0 6 3 -7.74
1 6 1 0.54
0 2 1 -8.99
1 6 7 0.68
0 0 5 -7.34
1 1 6 0.55
0 4 0 -13.37
1 0 2 -1.45
0 0 3 -12.55
1 7 3 1.3
0 5 7 -12.95
1 3 7 0.63
0 7 2 -9.68
1 0 4 -1.82
0 6 0 -64
1 0 6 64
0 0 7 -6.0
1 1 7 6.0
0 7 4 -6.0
1 7 0 6.0
0 7 1 -6.0
1 7 6 6.0
0 0 1 -6.0
1 3 0 6.0
0 2 0 -6.0
1 1 2 6.0
0 7 7 -6.0
1 6 6 6.0
0 1 1 -6.0
1 1 0 6.0
1 0 0 6.0
