1 3 5 -4.0
0 2 5 4.0
1 2 4 -4.0
0 4 5 4.0
1 5 4 -4.0
0 3 2 4.0
1 4 2 -4.0
0 1 4 4.0
1 2 2 -4.0
0 6 4 4.0
1 5 5 -4.0
0 5 3 4.0
1 5 2 -4.0
0 6 3 4.0
1 7 4 -4.0
0 7 2 4.0
1 6 5 -4.0
0 4 6 -2.37
1 7 3 -1.44
0 7 5 -3.63
1 1 5 -7.21
0 0 5 -1.76
1 4 7 -7.91
0 5 7 -2.46
1 2 6 -0.93
0 3 6 -1.7
1 6 7 -13.24
0 3 7 10.25
1 2 7 -8.09
0 6 2 8.49
1 6 6 -15.14
0 1 3 6.89
1 5 6 -14.66
0 2 3 4.3
1 0 3 -12.19
0 1 1 1.17
1 0 0 -9.38
0 0 4 3.77
1 0 2 -5.41
0 1 6 -1.88
1 0 7 -8.34
0 2 1 4.05
1 0 6 -10.11
0 3 1 64
1 4 0 -64
0 1 7 4.0
1 1 2 -4.0
0 2 0 4.0
1 4 1 -4.0
0 7 7 4.0
1 7 6 -4.0
0 0 1 4.0
1 6 1 -4.0
0 5 0 4.0
1 5 1 -4.0
0 6 0 4.0
1 7 0 -4.0
0 7 1 4.0
0 3 0 4.0
1 1 0 -4.0
