1 3 5 34.0
0 2 5 -34.0
1 2 4 34.0
0 2 3 -34.0
1 3 2 34.0
0 4 6 -34.0
1 1 3 34.0
0 2 2 -1.63
1 1 4 -3.4
0 4 2 -6.15
1 2 1 -0.13
0 0 2 -9.62
1 0 4 6.48
0 1 2 -9.33
1 3 1 -1.84
0 0 3 -6.52
1 0 1 2.84
0 5 4 -16.41
1 0 5 13.3
0 1 5 -15.55
1 5 3 6.32
0 5 1 -10.57
1 5 2 7.55
0 2 0 -18.92
1 5 0 9.44
0 6 3 -11.37
1 3 0 14.42
0 4 0 -26.45
1 1 0 18.69
0 4 1 -21.21
1 6 2 17.66
0 7 1 -21.48
1 0 6 19.77
0 1 6 -27.62
1 3 6 15.09
0 4 5 -15.93
1 0 7 18.57
0 3 7 -29.83
1 2 6 25.0
0 1 7 -31.66
1 7 2 29.69
0 1 1 -30.15
1 7 3 27.37
0 6 0 -64
1 7 0 64
0 6 1 -34.0
1 6 5 34.0
0 7 6 -34.0
1 5 5 34.0
0 6 6 -34.0
1 7 5 34.0
0 7 4 -34.0
1 6 4 34.0
0 5 6 -34.0
1 5 7 34.0
0 6 7 -34.0
1 0 0 34.0
0 4 7 -34.0
1 7 7 34.0
1 2 7 34.0
