1 3 5 12.0
0 2 3 -12.0
1 5 2 12.0
0 5 3 -12.0
1 4 2 12.0
0 4 5 -12.0
1 3 2 12.0
0 5 1 -12.0
1 6 2 12.0
0 5 4 -12.0
1 6 3 12.0
0 2 2 -12.0
1 4 1 12.0
0 5 0 -12.0
1 4 6 12.0
0 5 5 -12.0
1 2 4 12.0
0 1 5 -12.0
1 3 1 12.0
0 2 1 1.39
1 2 0 0.66
0 4 0 -0.66
1 6 4 0.66
0 2 5 -1.2
1 1 4 0.95
0 3 6 -2.23
1 1 3 2.97
0 0 3 -2.33
1 1 2 2.7
0 5 7 -1.15
1 2 7 0.18
0 3 7 -0.4
1 4 7 -0.34
0 1 7 0.23
1 0 4 -0.02
0 0 5 -1.88
1 2 6 3.88
0 6 5 -3.23
1 5 6 2.39
0 7 4 -2.65
1 7 2 3.38
0 6 7 -3.69
1 7 3 3.59
0 7 5 -64
1 7 6 64
0 1 6 -12.0
1 1 0 12.0
0 0 2 -12.0
1 0 7 12.0
0 3 0 -12.0
1 6 0 12.0
0 0 6 -12.0
1 0 1 12.0
0 1 1 -12.0
1 0 0 12.0
0 7 1 -12.0
1 7 0 12.0
0 6 1 -12.0
1 7 7 12.0
0 6 6 -12.0
